2014-02-27 15:16:30,175 [ModalContext] WARN  o.e.m.i.discovery.MavenDiscovery - CatalogItem org.eclipse.m2e.discovery.lifecyclemapping.m2e-egit does not contain lifecycle mapping metadata
2014-03-03 15:38:31,067 [Worker-141] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/main/resources
2014-03-03 15:38:31,069 [Worker-141] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-03 15:38:31,070 [Worker-141] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/test/resources
2014-03-04 07:38:16,273 [Worker-218] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: hellojsf:hellojsf:0.0.1-SNAPSHOT @ /home/ismet/workenv/java/newws/hellojsf/pom.xml.
2014-03-04 07:38:16,420 [Worker-218] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 07:38:16,421 [Worker-218] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/main/resources
2014-03-04 07:38:16,431 [Worker-218] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 07:38:16,432 [Worker-218] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/test/resources
2014-03-04 07:38:20,783 [Worker-222] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: hellojsf:hellojsf:0.0.1-SNAPSHOT @ /home/ismet/workenv/java/newws/hellojsf/pom.xml.
2014-03-04 07:38:20,824 [Worker-222] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 07:38:20,824 [Worker-222] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/main/resources
2014-03-04 07:38:20,826 [Worker-222] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 07:38:20,827 [Worker-222] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/test/resources
2014-03-04 07:42:41,457 [Worker-231] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: hellojsf:hellojsf:0.0.1-SNAPSHOT @ /home/ismet/workenv/java/newws/hellojsf/pom.xml.
2014-03-04 07:42:41,694 [Worker-225] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 07:42:41,695 [Worker-225] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/main/resources
2014-03-04 07:42:41,696 [Worker-225] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 07:42:41,697 [Worker-225] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/test/resources
2014-03-04 11:03:05,387 [Worker-275] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 11:03:05,388 [Worker-275] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/main/resources
2014-03-04 11:03:05,392 [Worker-275] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 11:03:05,393 [Worker-275] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/test/resources
2014-03-04 11:03:06,452 [Worker-274] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 11:03:06,452 [Worker-274] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/main/resources
2014-03-04 11:03:06,455 [Worker-274] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 11:03:06,455 [Worker-274] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/test/resources
2014-03-04 11:03:07,522 [Worker-280] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 11:03:07,523 [Worker-280] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/main/resources
2014-03-04 11:03:07,524 [Worker-280] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 11:03:07,524 [Worker-280] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/test/resources
2014-03-04 11:03:23,792 [Worker-280] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 11:03:23,793 [Worker-280] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/main/resources
2014-03-04 11:03:23,794 [Worker-280] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 11:03:23,795 [Worker-280] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/test/resources
2014-03-04 11:03:34,770 [Worker-277] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 11:03:34,771 [Worker-277] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/main/resources
2014-03-04 11:03:34,772 [Worker-277] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 11:03:34,773 [Worker-277] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/test/resources
2014-03-04 11:04:21,745 [Worker-279] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 11:04:21,746 [Worker-279] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/main/resources
2014-03-04 11:04:21,749 [Worker-279] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 11:04:21,749 [Worker-279] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/test/resources
2014-03-04 11:08:36,990 [Worker-282] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 11:08:36,991 [Worker-282] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/main/resources
2014-03-04 11:08:36,992 [Worker-282] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 11:08:36,993 [Worker-282] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/test/resources
2014-03-04 11:08:52,003 [Worker-274] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2014-03-04 11:08:52,004 [Worker-274] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/ismet/workenv/java/newws/hellojsf/src/main/resources
2014-03-04 11:08:52,006 [Worker-274] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
